Time,Part of the Day,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,City
11:53:00,Morning,20250103,Sunday,83,43,0,17,143,Moderate,Mumbai
08:12:00,Morning,20250123,Saturday,33,47,18,23,121,Heavy,Bangalore
16:45:00,Afternoon,20250126,Monday,4,12,19,5,40,Heavy,Kolkata
18:49:00,Evening,20250105,Tuesday,62,48,14,10,134,Clear,Hyderabad
11:31:00,Morning,20250125,Wednesday,10,22,4,21,57,Clear,Chennai
08:15:00,Morning,20250102,Tuesday,66,22,0,10,98,Jam,Delhi
06:29:00,Morning,20250124,Sunday,57,7,16,15,95,Moderate,Mumbai
23:07:00,Night,20250114,Friday,12,5,6,7,30,Clear,Bangalore
13:16:00,Afternoon,20250129,Saturday,57,45,5,6,113,Clear,Kolkata
06:39:00,Morning,20250113,Wednesday,70,41,17,13,141,Jam,Hyderabad
04:04:00,Night,20250114,Friday,39,1,13,10,63,Moderate,Chennai
06:28:00,Morning,20250106,Wednesday,15,35,11,14,75,Clear,Delhi
15:20:00,Afternoon,20250122,Sunday,75,3,7,21,106,Moderate,Mumbai
04:37:00,Night,20250112,Friday,85,19,6,13,123,Moderate,Bangalore
08:56:00,Morning,20250104,Monday,36,42,8,29,115,Jam,Kolkata
23:27:00,Night,20250128,Monday,46,8,20,29,103,Clear,Hyderabad
09:22:00,Morning,20250112,Saturday,7,29,8,29,73,Jam,Chennai
03:03:00,Night,20250104,Tuesday,,11,20,9,40,Jam,Delhi
09:05:00,Morning,20250103,Thursday,41,5,7,30,83,Moderate,Mumbai
05:41:00,Morning,20250103,Thursday,49,10,8,15,82,Clear,Bangalore
16:36:00,Afternoon,20250101,Saturday,79,25,0,1,105,Clear,Kolkata
00:17:00,Night,20250129,Sunday,1,30,5,10,46,Moderate,Hyderabad
22:46:00,Night,20250102,Wednesday,28,11,20,23,82,Heavy,Chennai
14:18:00,Afternoon,20250123,Friday,24,24,18,6,72,Moderate,Delhi
11:44:00,Morning,20250118,Wednesday,23,23,16,4,66,Clear,Mumbai
18:03:00,Evening,20250101,Sunday,62,45,5,16,128,Jam,Bangalore
07:34:00,Morning,20250117,Monday,16,46,16,25,103,Jam,Kolkata
00:52:00,Night,20250104,Thursday,53,0,1,30,84,Moderate,Hyderabad
13:31:00,Afternoon,20250116,Tuesday,75,48,1,19,143,Moderate,Chennai
09:47:00,Morning,20250126,Wednesday,86,10,12,19,127,Moderate,Delhi
13:21:00,Afternoon,20250116,Friday,86,41,10,0,137,Jam,Mumbai
06:26:00,Morning,20250114,Monday,22,0,0,22,44,Heavy,Bangalore
02:50:00,Night,20250127,Monday,48,41,10,20,119,Jam,Kolkata
02:26:00,Night,20250103,Sunday,17,35,18,22,92,Heavy,Hyderabad
16:46:00,Afternoon,20250126,Wednesday,9,47,2,13,71,Clear,Chennai
14:52:00,Afternoon,20250111,Wednesday,10,36,5,24,75,Jam,Delhi
12:41:00,Afternoon,20250104,Saturday,65,34,8,1,108,Jam,Mumbai
20:27:00,Evening,20250114,Tuesday,47,50,12,16,125,Heavy,Bangalore
01:24:00,Night,20250111,Saturday,,11,19,6,36,Moderate,Kolkata
17:44:00,Evening,20250126,Tuesday,49,49,18,10,126,Moderate,Hyderabad
12:52:00,Afternoon,20250123,Monday,91,16,3,21,131,Jam,Chennai
02:58:00,Night,20250121,Wednesday,19,26,15,10,70,Jam,Delhi
21:38:00,Night,20250107,Wednesday,42,30,14,8,94,Heavy,Mumbai
10:53:00,Morning,20250126,Saturday,35,31,18,6,90,Moderate,Bangalore
20:56:00,Evening,20250111,Thursday,25,42,15,20,102,Moderate,Kolkata
09:59:00,Morning,20250102,Saturday,30,30,9,9,78,Moderate,Hyderabad
09:20:00,Morning,20250103,Thursday,86,17,10,30,143,Clear,Chennai
19:01:00,Evening,20250101,Sunday,61,30,12,11,114,Moderate,Delhi
23:37:00,Night,20250110,Tuesday,22,8,14,27,71,Heavy,Mumbai
17:17:00,Evening,20250104,Sunday,33,17,19,10,79,Moderate,Bangalore
02:33:00,Night,20250120,Sunday,27,2,13,21,63,Jam,Kolkata
15:07:00,Afternoon,20250118,Friday,24,44,10,5,83,Clear,Hyderabad
15:07:00,Afternoon,20250112,Saturday,74,50,1,1,126,Heavy,Chennai
02:22:00,Night,20250112,Friday,80,28,9,17,134,Jam,Delhi
02:05:00,Night,20250113,Saturday,66,3,11,18,98,Heavy,Mumbai
01:11:00,Night,20250125,Sunday,,31,1,27,59,Heavy,Bangalore
14:03:00,Afternoon,20250119,Wednesday,38,50,2,26,116,Moderate,Kolkata
08:54:00,Morning,20250105,Sunday,16,45,16,23,100,Clear,Hyderabad
13:48:00,Afternoon,20250116,Friday,16,25,5,28,74,Moderate,Chennai
11:49:00,Morning,20250129,Tuesday,4,41,9,27,81,Moderate,Delhi
15:04:00,Afternoon,20250108,Tuesday,46,11,6,12,75,Jam,Mumbai
14:00:00,Afternoon,20250107,Monday,89,44,4,5,142,Jam,Bangalore
16:53:00,Afternoon,20250122,Sunday,99,-9,16,29,135,Jam,Kolkata
21:58:00,Night,20250125,Friday,23,43,13,1,80,Jam,Hyderabad
15:16:00,Afternoon,20250113,Friday,82,8,8,1,99,Heavy,Chennai
03:02:00,Night,20250104,Tuesday,2,18,12,2,34,Clear,Delhi
02:25:00,Night,20250113,Friday,90,34,20,17,161,Clear,Mumbai
21:31:00,Night,20250106,Saturday,,28,8,28,64,Jam,Bangalore
04:11:00,Night,20250120,Friday,51,41,17,13,122,Jam,Kolkata
05:05:00,Morning,20250101,Thursday,53,23,17,7,100,Moderate,Hyderabad
21:43:00,Night,20250111,Friday,87,2,9,21,119,Jam,Chennai
21:11:00,Night,20250117,Monday,40,1,6,27,74,Clear,Delhi
23:35:00,Night,20250119,Wednesday,76,27,18,19,140,Heavy,Mumbai
14:11:00,Afternoon,20250107,Tuesday,,15,6,29,50,Jam,Bangalore
12:41:00,Afternoon,20250126,Saturday,98,20,13,16,147,Jam,Kolkata
18:50:00,Evening,20250112,Monday,41,32,18,3,94,Clear,Hyderabad
02:19:00,Night,20250131,Tuesday,23,-3,2,21,43,Heavy,Chennai
03:09:00,Night,20250115,Tuesday,74,25,9,12,120,Moderate,Delhi
03:35:00,Night,20250127,Thursday,37,33,16,5,91,Clear,Mumbai
11:01:00,Morning,20250110,Thursday,63,28,7,15,113,Heavy,Bangalore
05:40:00,Morning,20250113,Sunday,99,6,9,13,127,Jam,Kolkata
11:14:00,Morning,20250128,Saturday,11,1,5,19,36,Jam,Hyderabad
01:25:00,Night,20250130,Friday,49,13,7,16,85,Heavy,Chennai
13:46:00,Afternoon,20250130,Monday,41,29,10,30,110,Jam,Delhi
02:04:00,Night,20250115,Friday,37,13,20,0,70,Heavy,Mumbai
00:22:00,Night,20250101,Thursday,12,13,13,7,45,Clear,Bangalore
08:06:00,Morning,20250113,Friday,82,24,16,3,125,Heavy,Kolkata
11:33:00,Morning,20250104,Wednesday,83,0,5,18,106,Moderate,Hyderabad
14:11:00,Afternoon,20250123,Wednesday,40,-8,18,1,51,Heavy,Chennai
12:04:00,Afternoon,20250125,Wednesday,85,2,6,25,118,Heavy,Delhi
03:34:00,Night,20250114,Monday,0,1,8,21,30,Jam,Mumbai
05:54:00,Morning,20250118,Thursday,52,9,13,14,88,Jam,Bangalore
04:43:00,Night,20250122,Thursday,63,30,4,6,103,Jam,Kolkata
16:52:00,Afternoon,20250117,Saturday,18,7,19,29,73,Jam,Hyderabad
12:15:00,Afternoon,20250130,Monday,72,47,17,3,139,Clear,Chennai
13:42:00,Afternoon,20250104,Thursday,22,41,8,22,93,Heavy,Delhi
00:56:00,Night,20250125,Monday,42,47,7,18,114,Moderate,Mumbai
01:18:00,Night,20250106,Saturday,29,32,20,22,103,Clear,Bangalore
11:19:00,Morning,20250117,Monday,54,-1,20,11,84,Clear,Kolkata
04:11:00,Night,20250107,Wednesday,92,27,4,18,141,Jam,Hyderabad
00:59:00,Night,20250129,Wednesday,11,34,4,1,50,Jam,Chennai
21:22:00,Night,20250104,Sunday,58,11,14,7,90,Clear,Delhi
06:04:00,Morning,20250105,Monday,,3,19,25,47,Heavy,Mumbai
04:21:00,Night,20250113,Monday,69,7,12,15,103,Heavy,Bangalore
01:53:00,Night,20250117,Tuesday,6,39,0,1,46,Clear,Kolkata
02:51:00,Night,20250109,Saturday,30,2,9,9,50,Moderate,Hyderabad
05:24:00,Morning,20250118,Wednesday,57,-3,10,21,85,Moderate,Chennai
08:56:00,Morning,20250104,Saturday,62,5,9,17,93,Jam,Delhi
01:39:00,Night,20250112,Friday,71,0,0,5,76,Moderate,Mumbai
09:26:00,Morning,20250106,Friday,50,42,15,27,134,Clear,Bangalore
04:38:00,Night,20250131,Sunday,,49,3,28,80,Moderate,Kolkata
23:30:00,Night,20250121,Sunday,90,34,10,7,141,Moderate,Hyderabad
17:40:00,Evening,20250131,Thursday,98,12,17,12,139,Heavy,Chennai
12:09:00,Afternoon,20250119,Friday,25,5,16,6,52,Clear,Delhi
20:47:00,Evening,20250124,Wednesday,57,48,20,13,138,Moderate,Mumbai
15:20:00,Afternoon,20250104,Tuesday,72,46,11,5,134,Moderate,Bangalore
08:14:00,Morning,20250120,Sunday,40,37,6,19,102,Heavy,Kolkata
23:32:00,Night,20250121,Monday,19,1,14,15,49,Heavy,Hyderabad
07:01:00,Morning,20250107,Sunday,79,42,7,4,132,Jam,Chennai
17:57:00,Evening,20250109,Sunday,2,40,8,3,53,Clear,Delhi
17:54:00,Evening,20250103,Saturday,32,0,13,4,49,Clear,Mumbai
01:33:00,Night,20250116,Friday,72,45,9,0,126,Jam,Bangalore
09:29:00,Morning,20250114,Tuesday,,16,1,29,46,Heavy,Kolkata
19:33:00,Evening,20250117,Wednesday,70,31,1,1,103,Clear,Hyderabad
10:19:00,Morning,20250101,Thursday,98,11,15,11,135,Heavy,Chennai
16:16:00,Afternoon,20250110,Saturday,59,31,0,0,90,Moderate,Delhi
15:08:00,Afternoon,20250101,Thursday,84,7,19,6,116,Moderate,Mumbai
00:01:00,Night,20250105,Friday,5,12,5,24,46,Moderate,Bangalore
01:15:00,Night,20250111,Monday,6,32,9,16,63,Heavy,Kolkata
04:25:00,Night,20250124,Friday,5,48,2,17,72,Clear,Hyderabad
09:32:00,Morning,20250126,Tuesday,83,40,8,24,155,Clear,Chennai
20:21:00,Evening,20250123,Friday,98,46,12,21,177,Jam,Delhi
17:22:00,Evening,20250110,Wednesday,51,4,0,29,84,Clear,Mumbai
21:41:00,Night,20250101,Sunday,14,26,1,11,52,Jam,Bangalore
01:34:00,Night,20250122,Tuesday,71,46,1,9,127,Clear,Kolkata
09:16:00,Morning,20250110,Tuesday,,45,15,1,61,Moderate,Hyderabad
01:10:00,Night,20250131,Friday,51,39,4,8,102,Heavy,Chennai
22:34:00,Night,20250129,Monday,17,23,15,0,55,Jam,Delhi
18:18:00,Evening,20250102,Wednesday,62,12,20,23,117,Jam,Mumbai
06:56:00,Morning,20250131,Tuesday,45,46,14,27,132,Jam,Bangalore
17:48:00,Evening,20250107,Saturday,82,10,7,3,102,Moderate,Kolkata
18:05:00,Evening,20250125,Tuesday,9,17,5,21,52,Heavy,Hyderabad
15:17:00,Afternoon,20250129,Thursday,83,30,9,2,124,Clear,Chennai
08:24:00,Morning,20250130,Tuesday,45,34,6,21,106,Heavy,Delhi
03:36:00,Night,20250114,Thursday,68,37,6,27,138,Heavy,Mumbai
09:51:00,Morning,20250130,Saturday,50,14,4,27,95,Jam,Bangalore
19:17:00,Evening,20250123,Sunday,21,43,2,28,94,Jam,Kolkata
18:13:00,Evening,20250127,Sunday,4,26,0,26,56,Clear,Hyderabad
13:58:00,Afternoon,20250106,Sunday,30,41,16,7,94,Clear,Chennai
18:21:00,Evening,20250111,Thursday,89,6,12,0,107,Clear,Delhi
00:06:00,Night,20250117,Thursday,93,49,8,7,157,Clear,Mumbai
20:13:00,Evening,20250125,Monday,67,35,16,18,136,Moderate,Bangalore
11:13:00,Morning,20250111,Saturday,15,11,0,16,42,Moderate,Kolkata
00:46:00,Night,20250106,Thursday,33,17,11,20,81,Jam,Hyderabad
14:22:00,Afternoon,20250122,Wednesday,85,17,14,29,145,Heavy,Chennai
17:42:00,Evening,20250115,Thursday,,8,10,27,45,Heavy,Delhi
07:58:00,Morning,20250109,Sunday,32,3,13,29,77,Heavy,Mumbai
20:22:00,Evening,20250114,Wednesday,91,-3,9,14,111,Jam,Bangalore
12:48:00,Afternoon,20250127,Sunday,15,39,6,5,65,Clear,Kolkata
18:50:00,Evening,20250126,Wednesday,39,14,7,1,61,Jam,Hyderabad
08:06:00,Morning,20250125,Tuesday,11,34,13,4,62,Heavy,Chennai
23:23:00,Night,20250115,Wednesday,28,35,16,14,93,Moderate,Delhi
06:38:00,Morning,20250129,Monday,41,-3,2,5,45,Moderate,Mumbai
11:52:00,Morning,20250107,Sunday,52,35,5,11,103,Heavy,Bangalore
13:11:00,Afternoon,20250105,Thursday,75,6,9,12,102,Moderate,Kolkata
11:04:00,Morning,20250112,Wednesday,20,10,4,22,56,Jam,Hyderabad
02:12:00,Night,20250131,Thursday,77,39,13,12,141,Clear,Chennai
18:50:00,Evening,20250116,Sunday,85,48,0,27,160,Heavy,Delhi
07:34:00,Morning,20250115,Tuesday,3,25,17,8,53,Heavy,Mumbai
23:10:00,Night,20250111,Tuesday,93,27,6,12,138,Jam,Bangalore
04:37:00,Night,20250104,Sunday,51,20,8,11,90,Clear,Kolkata
17:02:00,Evening,20250102,Thursday,98,11,7,15,131,Moderate,Hyderabad
11:10:00,Morning,20250125,Monday,32,22,13,25,92,Clear,Chennai
22:35:00,Night,20250112,Wednesday,73,32,8,5,118,Moderate,Delhi
20:19:00,Evening,20250125,Friday,67,28,2,27,124,Moderate,Mumbai
03:20:00,Night,20250114,Tuesday,55,5,6,16,82,Heavy,Bangalore
01:10:00,Night,20250130,Wednesday,5,4,2,14,25,Moderate,Kolkata
11:11:00,Morning,20250117,Sunday,36,7,5,6,54,Moderate,Hyderabad
11:22:00,Morning,20250117,Saturday,27,21,11,14,73,Jam,Chennai
23:34:00,Night,20250103,Sunday,12,38,0,0,50,Heavy,Delhi
02:52:00,Night,20250101,Friday,46,12,7,21,86,Moderate,Mumbai
18:20:00,Evening,20250122,Saturday,12,-9,15,5,23,Moderate,Bangalore
19:38:00,Evening,20250107,Monday,57,3,11,9,80,Moderate,Kolkata
10:04:00,Morning,20250115,Tuesday,12,42,12,25,91,Clear,Hyderabad
08:00:00,Morning,20250102,Sunday,58,12,13,7,90,Heavy,Chennai
10:13:00,Morning,20250130,Saturday,19,21,12,20,72,Clear,Delhi
21:07:00,Night,20250114,Monday,77,37,4,17,135,Jam,Mumbai
18:40:00,Evening,20250127,Wednesday,43,30,7,13,93,Clear,Bangalore
20:08:00,Evening,20250122,Thursday,56,5,8,11,80,Heavy,Kolkata
09:18:00,Morning,20250112,Monday,58,37,3,14,112,Jam,Hyderabad
15:10:00,Afternoon,20250111,Sunday,13,48,2,10,73,Clear,Chennai
10:27:00,Morning,20250127,Monday,68,50,7,20,145,Jam,Delhi
00:48:00,Night,20250108,Tuesday,31,44,4,19,98,Clear,Mumbai
16:51:00,Afternoon,20250104,Monday,18,42,9,0,69,Heavy,Bangalore
22:02:00,Night,20250103,Thursday,90,44,0,8,142,Heavy,Kolkata
15:44:00,Afternoon,20250118,Sunday,39,27,13,7,86,Heavy,Hyderabad
08:43:00,Morning,20250125,Monday,34,12,19,1,66,Heavy,Chennai
23:37:00,Night,20250120,Tuesday,38,-8,1,16,47,Jam,Delhi
00:07:00,Night,20250109,Tuesday,6,48,1,10,65,Heavy,Mumbai
22:03:00,Night,20250103,Thursday,24,33,19,16,92,Heavy,Bangalore
02:11:00,Night,20250116,Monday,77,49,10,3,139,Jam,Kolkata
11:00:00,Morning,20250124,Tuesday,32,10,20,22,84,Clear,Hyderabad
08:15:00,Morning,20250122,Saturday,83,36,8,24,151,Clear,Chennai
19:45:00,Evening,20250114,Tuesday,34,31,15,20,100,Heavy,Delhi
16:12:00,Afternoon,20250103,Wednesday,44,0,15,21,80,Moderate,Mumbai
19:57:00,Evening,20250113,Saturday,21,1,18,12,52,Jam,Bangalore
12:57:00,Afternoon,20250126,Wednesday,25,3,1,21,50,Heavy,Kolkata
03:12:00,Night,20250103,Sunday,,31,3,25,59,Jam,Hyderabad
20:59:00,Evening,20250119,Monday,4,-4,4,18,22,Jam,Chennai
02:18:00,Night,20250128,Wednesday,17,38,20,16,91,Jam,Delhi
11:15:00,Morning,20250107,Tuesday,48,22,3,21,94,Clear,Mumbai
17:41:00,Evening,20250117,Thursday,86,26,5,24,141,Clear,Bangalore
16:06:00,Afternoon,20250128,Thursday,16,48,3,9,76,Jam,Kolkata
19:22:00,Evening,20250110,Saturday,28,15,1,20,64,Moderate,Hyderabad
03:17:00,Night,20250126,Monday,10,-7,13,5,21,Clear,Chennai
15:51:00,Afternoon,20250119,Monday,16,6,17,6,45,Jam,Delhi
19:42:00,Evening,20250126,Saturday,46,9,14,5,74,Jam,Mumbai
19:26:00,Evening,20250129,Thursday,73,47,13,14,147,Heavy,Bangalore
02:06:00,Night,20250110,Friday,34,2,6,17,59,Moderate,Kolkata
23:24:00,Night,20250119,Saturday,8,14,20,16,58,Heavy,Hyderabad
17:53:00,Evening,20250117,Tuesday,10,28,9,11,58,Moderate,Chennai
19:05:00,Evening,20250116,Saturday,31,7,3,24,65,Clear,Delhi
05:48:00,Morning,20250131,Monday,78,35,0,29,142,Jam,Mumbai
02:53:00,Night,20250113,Tuesday,50,7,3,19,79,Jam,Bangalore
03:21:00,Night,20250114,Saturday,71,16,4,24,115,Jam,Kolkata
09:54:00,Morning,20250113,Wednesday,6,34,2,6,48,Clear,Hyderabad
12:57:00,Afternoon,20250114,Monday,25,45,11,15,96,Jam,Chennai
01:41:00,Night,20250109,Friday,76,40,11,11,138,Heavy,Delhi
17:46:00,Evening,20250129,Thursday,55,44,3,20,122,Jam,Mumbai
21:03:00,Night,20250116,Saturday,11,46,9,19,85,Heavy,Bangalore
10:30:00,Morning,20250120,Sunday,72,4,0,3,79,Jam,Kolkata
23:35:00,Night,20250117,Friday,34,27,12,11,84,Clear,Hyderabad
20:18:00,Evening,20250119,Wednesday,3,25,0,13,41,Jam,Chennai
00:42:00,Night,20250127,Wednesday,8,43,10,26,87,Moderate,Delhi
01:17:00,Night,20250109,Tuesday,75,39,10,8,132,Clear,Mumbai
00:26:00,Night,20250111,Thursday,82,40,17,21,160,Jam,Bangalore
01:37:00,Night,20250111,Thursday,2,-8,4,10,8,Heavy,Kolkata
16:05:00,Afternoon,20250115,Thursday,98,13,4,22,137,Moderate,Hyderabad
17:12:00,Evening,20250126,Friday,76,47,20,6,149,Moderate,Chennai
11:20:00,Morning,20250106,Sunday,13,20,17,1,51,Jam,Delhi
02:10:00,Night,20250117,Thursday,48,-6,13,19,74,Moderate,Mumbai
02:25:00,Night,20250103,Sunday,32,6,7,11,56,Jam,Bangalore
08:38:00,Morning,20250105,Thursday,100,39,10,10,159,Jam,Kolkata
05:02:00,Morning,20250104,Monday,1,50,18,10,79,Jam,Hyderabad
03:03:00,Night,20250103,Monday,89,6,1,5,101,Heavy,Chennai
09:09:00,Morning,20250111,Monday,74,35,5,3,117,Jam,Delhi
12:55:00,Afternoon,20250119,Thursday,16,30,6,17,69,Clear,Mumbai
00:06:00,Night,20250127,Friday,9,45,6,14,74,Jam,Bangalore
21:19:00,Night,20250103,Tuesday,85,41,0,19,145,Clear,Kolkata
01:31:00,Night,20250127,Sunday,56,1,11,25,93,Jam,Hyderabad
01:12:00,Night,20250114,Thursday,58,22,20,20,120,Heavy,Chennai
18:41:00,Evening,20250119,Wednesday,68,7,0,0,75,Moderate,Delhi
09:55:00,Morning,20250128,Saturday,81,1,18,5,105,Moderate,Mumbai
00:47:00,Night,20250101,Wednesday,66,32,20,27,145,Jam,Bangalore
22:40:00,Night,20250111,Monday,43,26,8,30,107,Moderate,Kolkata
17:53:00,Evening,20250115,Thursday,77,19,8,21,125,Heavy,Hyderabad
13:38:00,Afternoon,20250119,Monday,19,23,4,4,50,Moderate,Chennai
06:15:00,Morning,20250126,Saturday,64,38,5,14,121,Clear,Delhi
20:59:00,Evening,20250115,Saturday,17,16,17,9,59,Heavy,Mumbai
05:59:00,Morning,20250125,Saturday,6,23,20,24,73,Moderate,Bangalore
21:00:00,Night,20250126,Wednesday,36,15,5,13,69,Clear,Kolkata
10:45:00,Morning,20250117,Wednesday,8,21,1,10,40,Clear,Hyderabad
21:12:00,Night,20250129,Sunday,100,33,10,29,172,Moderate,Chennai
22:45:00,Night,20250127,Tuesday,5,9,19,16,49,Heavy,Delhi
05:34:00,Morning,20250122,Sunday,60,37,19,0,116,Jam,Mumbai
06:28:00,Morning,20250122,Monday,37,19,18,27,101,Jam,Bangalore
02:56:00,Night,20250113,Monday,75,40,3,11,129,Moderate,Kolkata
08:09:00,Morning,20250111,Monday,35,11,5,26,77,Moderate,Hyderabad
17:11:00,Evening,20250121,Sunday,44,11,14,6,75,Moderate,Chennai
12:37:00,Afternoon,20250121,Tuesday,44,18,11,5,78,Jam,Delhi
03:23:00,Night,20250114,Thursday,99,31,15,16,161,Moderate,Mumbai
10:32:00,Morning,20250121,Sunday,1,17,10,13,41,Heavy,Bangalore
22:35:00,Night,20250127,Tuesday,68,23,5,23,119,Clear,Kolkata
22:52:00,Night,20250118,Thursday,91,12,2,12,117,Clear,Hyderabad
11:55:00,Morning,20250102,Sunday,30,2,20,27,79,Heavy,Chennai
13:15:00,Afternoon,20250128,Wednesday,45,43,13,16,117,Clear,Delhi
23:58:00,Night,20250127,Saturday,97,43,4,21,165,Heavy,Mumbai
12:00:00,Afternoon,20250123,Thursday,88,46,10,19,163,Moderate,Bangalore
19:58:00,Evening,20250115,Wednesday,47,46,12,23,128,Clear,Kolkata
01:32:00,Night,20250122,Monday,,19,18,29,66,Jam,Hyderabad
23:04:00,Night,20250104,Monday,27,11,11,6,55,Moderate,Chennai
03:27:00,Night,20250118,Wednesday,67,32,15,15,129,Clear,Delhi
04:32:00,Night,20250109,Wednesday,5,16,6,28,55,Jam,Mumbai
08:33:00,Morning,20250102,Monday,90,30,11,10,141,Heavy,Bangalore
17:06:00,Evening,20250108,Monday,72,27,17,24,140,Moderate,Kolkata
11:45:00,Morning,20250112,Friday,18,40,4,12,74,Moderate,Hyderabad
14:29:00,Afternoon,20250119,Friday,37,12,5,5,59,Moderate,Chennai
14:06:00,Afternoon,20250114,Sunday,86,16,18,30,150,Clear,Delhi
13:52:00,Afternoon,20250101,Tuesday,3,10,2,22,37,Heavy,Mumbai
16:00:00,Afternoon,20250105,Wednesday,,43,17,12,72,Heavy,Bangalore
14:13:00,Afternoon,20250120,Friday,84,46,4,21,155,Heavy,Kolkata
05:28:00,Morning,20250111,Wednesday,62,46,5,30,143,Moderate,Hyderabad
10:25:00,Morning,20250111,Tuesday,65,33,12,30,140,Jam,Chennai
16:38:00,Afternoon,20250107,Tuesday,15,11,1,8,35,Heavy,Delhi
03:43:00,Night,20250107,Thursday,12,33,7,14,66,Heavy,Mumbai
08:24:00,Morning,20250119,Sunday,9,27,10,12,58,Jam,Bangalore
19:22:00,Evening,20250124,Wednesday,55,47,17,8,127,Moderate,Kolkata
18:01:00,Evening,20250125,Friday,26,48,20,17,111,Heavy,Hyderabad
02:00:00,Night,20250120,Monday,,43,11,23,77,Moderate,Chennai
01:27:00,Night,20250101,Sunday,83,5,19,10,117,Heavy,Delhi
18:06:00,Evening,20250122,Thursday,68,25,4,18,115,Jam,Mumbai
20:34:00,Evening,20250117,Tuesday,9,45,10,2,66,Heavy,Bangalore
22:38:00,Night,20250118,Saturday,52,-6,3,17,66,Heavy,Kolkata
02:22:00,Night,20250123,Monday,1,30,3,23,57,Moderate,Hyderabad
00:03:00,Night,20250123,Sunday,29,37,19,26,111,Clear,Chennai
03:34:00,Night,20250127,Sunday,42,1,19,1,63,Moderate,Delhi
20:58:00,Evening,20250115,Wednesday,66,38,18,19,141,Heavy,Mumbai
09:19:00,Morning,20250124,Tuesday,18,1,15,20,54,Heavy,Bangalore
20:25:00,Evening,20250103,Thursday,31,47,5,5,88,Clear,Kolkata
01:40:00,Night,20250130,Wednesday,,7,6,20,33,Jam,Hyderabad
13:47:00,Afternoon,20250109,Wednesday,16,12,12,19,59,Moderate,Chennai
18:26:00,Evening,20250116,Friday,94,17,17,20,148,Clear,Delhi
21:03:00,Night,20250115,Friday,80,16,7,8,111,Heavy,Mumbai
02:27:00,Night,20250124,Saturday,0,-9,11,3,5,Clear,Bangalore
15:16:00,Afternoon,20250115,Friday,69,50,3,20,142,Moderate,Kolkata
03:31:00,Night,20250126,Tuesday,14,11,5,17,47,Moderate,Hyderabad
20:15:00,Evening,20250113,Friday,87,35,19,29,170,Heavy,Chennai
18:13:00,Evening,20250121,Saturday,36,0,4,24,64,Moderate,Delhi
18:22:00,Evening,20250115,Monday,67,-9,14,0,72,Jam,Mumbai
21:48:00,Night,20250104,Tuesday,2,-10,20,18,30,Clear,Bangalore
23:30:00,Night,20250101,Friday,50,9,18,3,80,Heavy,Kolkata
12:02:00,Afternoon,20250120,Saturday,80,42,0,1,123,Heavy,Hyderabad
00:59:00,Night,20250105,Sunday,,48,19,16,83,Heavy,Chennai
22:26:00,Night,20250120,Saturday,27,-5,2,19,43,Jam,Delhi
20:55:00,Evening,20250125,Sunday,68,19,6,26,119,Clear,Mumbai
23:09:00,Night,20250105,Wednesday,26,1,7,20,54,Clear,Bangalore
18:12:00,Evening,20250126,Monday,13,30,13,16,72,Jam,Kolkata
12:36:00,Afternoon,20250116,Tuesday,7,24,7,1,39,Heavy,Hyderabad
14:16:00,Afternoon,20250131,Wednesday,41,45,15,7,108,Moderate,Chennai
16:24:00,Afternoon,20250101,Wednesday,61,10,13,9,93,Moderate,Delhi
11:50:00,Morning,20250127,Friday,68,16,16,19,119,Jam,Mumbai
03:00:00,Night,20250113,Sunday,77,24,1,24,126,Moderate,Bangalore
12:39:00,Afternoon,20250120,Sunday,2,43,11,9,65,Jam,Kolkata
08:41:00,Morning,20250124,Monday,100,23,20,21,164,Jam,Hyderabad
06:10:00,Morning,20250127,Wednesday,11,14,3,20,48,Heavy,Chennai
15:36:00,Afternoon,20250119,Friday,8,45,11,16,80,Heavy,Delhi
10:20:00,Morning,20250121,Friday,63,50,13,26,152,Clear,Mumbai
02:47:00,Night,20250120,Wednesday,25,12,0,23,60,Heavy,Bangalore
16:36:00,Afternoon,20250114,Wednesday,10,35,16,2,63,Clear,Kolkata
19:28:00,Evening,20250116,Monday,66,2,6,28,102,Jam,Hyderabad
03:36:00,Night,20250112,Saturday,34,4,18,19,75,Clear,Chennai
20:00:00,Evening,20250107,Sunday,45,17,6,2,70,Moderate,Delhi
17:31:00,Evening,20250118,Tuesday,,36,19,29,84,Jam,Mumbai
12:43:00,Afternoon,20250113,Friday,91,2,17,23,133,Moderate,Bangalore
20:42:00,Evening,20250131,Tuesday,37,14,14,10,75,Moderate,Kolkata
08:02:00,Morning,20250102,Sunday,86,5,16,17,124,Clear,Hyderabad
16:06:00,Afternoon,20250106,Thursday,83,40,2,16,141,Heavy,Chennai
20:51:00,Evening,20250116,Thursday,18,8,20,27,73,Moderate,Delhi
05:05:00,Morning,20250126,Sunday,8,40,10,10,68,Heavy,Mumbai
02:46:00,Night,20250109,Wednesday,58,50,8,18,134,Jam,Bangalore
09:13:00,Morning,20250111,Monday,75,46,11,4,136,Heavy,Kolkata
09:37:00,Morning,20250109,Wednesday,78,7,8,24,117,Jam,Hyderabad
04:47:00,Night,20250110,Sunday,47,16,9,23,95,Moderate,Chennai
16:13:00,Afternoon,20250114,Monday,93,47,8,12,160,Jam,Delhi
